boro_ct,N_trees,tree_diameter,N_dead,Pct_health,Pct_noproblems
3017500,107.0,8.738317757009346,3.0,0.7570093457943925,0.9719626168224299
3017600,176.0,12.573863636363637,0.0,0.9034090909090909,0.7045454545454546
3017700,808.0,11.831683168316832,4.0,0.7722772277227723,0.900990099009901
3017800,158.0,12.974683544303797,3.0,0.9556962025316456,0.6582278481012658
3017900,253.0,10.517786561264822,1.0,0.8458498023715415,0.5533596837944664
3018000,173.0,9.508670520231213,2.0,0.930635838150289,0.44508670520231214
3018100,367.0,15.942779291553133,3.0,0.8392370572207084,0.4332425068119891
3018200,124.0,16.225806451612904,4.0,0.6532258064516129,0.24193548387096775
3018300,302.0,12.66225165562914,3.0,0.9403973509933775,0.32450331125827814
3018400,149.0,18.120805369127517,2.0,0.87248322147651,0.4966442953020134
3018501,115.0,7.391304347826087,4.0,0.6608695652173913,0.782608695652174
3018600,118.0,16.415254237288135,0.0,0.8728813559322034,0.5254237288135594
3018700,141.0,12.4822695035461,2.0,0.8439716312056738,0.6312056737588653
3018800,183.0,16.508196721311474,2.0,0.9453551912568307,0.5245901639344263
3019000,173.0,11.797687861271676,3.0,0.8728323699421965,0.5317919075144508
3019100,248.0,8.830645161290322,4.0,0.8266129032258065,0.6048387096774194
3019200,103.0,13.009708737864077,3.0,0.7961165048543689,0.5436893203883495
3019300,265.0,12.50188679245283,4.0,0.7924528301886793,0.27169811320754716
3019400,154.0,13.655844155844155,4.0,0.7142857142857143,0.2727272727272727
3019500,295.0,13.36949152542373,4.0,0.8508474576271187,0.22033898305084745
3019600,206.0,13.946601941747574,2.0,0.8398058252427184,0.49029126213592233
3019700,386.0,12.432642487046632,4.0,0.8911917098445595,0.38341968911917096
3019800,121.0,13.355371900826446,3.0,0.8925619834710744,0.512396694214876
3019900,297.0,11.562289562289562,6.0,0.9090909090909091,0.5993265993265994
3020000,159.0,14.465408805031446,4.0,0.9685534591194969,0.23270440251572327
3020100,324.0,13.027777777777779,3.0,0.8765432098765432,0.6049382716049383
3020200,166.0,15.96987951807229,3.0,0.927710843373494,0.4397590361445783
3020300,193.0,9.854922279792746,1.0,0.7461139896373057,0.40414507772020725
3020400,181.0,16.2707182320442,3.0,0.9060773480662984,0.3701657458563536
3020500,244.0,11.086065573770492,0.0,0.8073770491803278,0.569672131147541
3020600,193.0,16.735751295336787,2.0,0.7616580310880829,0.49740932642487046
3020700,263.0,9.692015209125476,3.0,0.8022813688212928,0.6387832699619772
3020800,144.0,14.25,3.0,0.75,0.3472222222222222
3021000,118.0,14.847457627118644,2.0,0.9067796610169492,0.4915254237288136
3021100,135.0,11.148148148148149,2.0,0.8518518518518519,0.45185185185185184
3021200,194.0,16.371134020618555,6.0,0.845360824742268,0.27835051546391754
3021300,220.0,12.422727272727272,3.0,0.7545454545454545,0.5227272727272727
3021400,146.0,11.376712328767123,2.0,0.8424657534246576,0.5616438356164384
3021500,266.0,8.973684210526315,8.0,0.7255639097744361,0.5676691729323309
3021600,221.0,12.868778280542987,5.0,0.8868778280542986,0.6832579185520362
3021700,175.0,11.777142857142858,1.0,0.6514285714285715,0.6457142857142857
3021800,236.0,12.415254237288135,2.0,0.8516949152542372,0.690677966101695
3021900,253.0,12.055335968379447,4.0,0.766798418972332,0.5454545454545454
3022000,222.0,9.68918918918919,2.0,0.8513513513513513,0.7792792792792793
3022100,201.0,11.900497512437811,1.0,0.8109452736318408,0.32338308457711445
3022200,191.0,10.952879581151832,4.0,0.8691099476439791,0.450261780104712
3022400,154.0,9.487012987012987,4.0,0.9155844155844156,0.4675324675324675
3022600,70.0,10.785714285714286,0.0,0.8571428571428571,0.6714285714285714
3022700,297.0,9.003367003367003,4.0,0.7474747474747475,0.5993265993265994
3022800,206.0,13.150485436893204,5.0,0.8592233009708737,0.6213592233009708
3022900,277.0,10.747292418772563,6.0,0.8953068592057761,0.4729241877256318
3023000,202.0,12.638613861386139,2.0,0.8663366336633663,0.5891089108910891
3023100,281.0,11.629893238434164,1.0,0.9288256227758007,0.5266903914590747
3023200,282.0,12.918439716312056,2.0,0.8829787234042553,0.5673758865248227
3023300,207.0,12.61352657004831,3.0,0.8115942028985508,0.391304347826087
3023400,221.0,12.592760180995475,7.0,0.832579185520362,0.6244343891402715
3023500,165.0,9.424242424242424,3.0,0.8606060606060606,0.15151515151515152
3023600,234.0,12.26923076923077,9.0,0.8461538461538461,0.594017094017094
3023800,279.0,11.419354838709678,8.0,0.7060931899641577,0.7849462365591398
3024000,195.0,12.415384615384616,6.0,0.8666666666666667,0.7333333333333333
3024100,140.0,7.807142857142857,4.0,0.9142857142857143,0.5857142857142857
3024200,190.0,13.157894736842104,3.0,0.8631578947368421,0.6947368421052632
3024300,195.0,10.64102564102564,0.0,0.8871794871794871,0.38461538461538464
3024400,152.0,16.138157894736842,2.0,0.9144736842105263,0.6907894736842105
3024500,254.0,8.464566929133857,1.0,0.8346456692913385,0.6496062992125984
3024600,149.0,15.718120805369127,3.0,0.9395973154362416,0.7315436241610739
3024700,182.0,7.967032967032967,0.0,0.7637362637362637,0.7307692307692307
3024800,86.0,15.19767441860465,7.0,0.9418604651162791,0.6046511627906976
3024900,253.0,11.351778656126482,2.0,0.9051383399209486,0.6640316205533597
3025000,88.0,10.852272727272727,3.0,0.8863636363636364,0.5
3025100,164.0,9.073170731707316,3.0,0.6890243902439024,0.4024390243902439
3025200,201.0,15.462686567164178,2.0,0.9402985074626866,0.5771144278606966
3025300,192.0,10.4375,1.0,0.7916666666666666,0.296875
3025400,149.0,11.268456375838927,4.0,0.8053691275167785,0.48322147651006714
3025500,48.0,19.125,1.0,0.4166666666666667,0.20833333333333334
3025600,191.0,13.141361256544503,5.0,0.8010471204188482,0.2094240837696335
3025700,169.0,9.301775147928995,7.0,0.7218934911242604,0.31952662721893493
3025800,232.0,15.21551724137931,6.0,0.8362068965517241,0.20689655172413793
3025901,97.0,11.257731958762887,5.0,0.6082474226804123,0.35051546391752575
3025902,7.0,8.0,0.0,0.2857142857142857,0.0
3026000,171.0,18.35672514619883,4.0,0.9064327485380117,0.42105263157894735
3026100,267.0,7.666666666666667,6.0,0.7677902621722846,0.449438202247191
3026200,199.0,13.864321608040202,1.0,0.864321608040201,0.5125628140703518
3026300,145.0,9.682758620689656,2.0,0.593103448275862,0.5241379310344828
3026400,234.0,10.26923076923077,5.0,0.9273504273504274,0.6367521367521367
3026500,255.0,12.474509803921569,3.0,0.7568627450980392,0.3176470588235294
3026600,226.0,17.106194690265486,1.0,0.8893805309734514,0.3185840707964602
3026700,297.0,11.114478114478114,4.0,0.8619528619528619,0.6060606060606061
3026800,259.0,21.44787644787645,0.0,0.8725868725868726,0.49034749034749037
3026900,181.0,12.640883977900552,1.0,0.856353591160221,0.6077348066298343
3027000,149.0,15.087248322147651,1.0,0.8456375838926175,0.5033557046979866
3027100,281.0,10.295373665480428,8.0,0.7935943060498221,0.6725978647686833
3027200,151.0,16.24503311258278,2.0,0.9536423841059603,0.41721854304635764
3027300,213.0,14.384976525821596,1.0,0.7887323943661971,0.40375586854460094
3027400,124.0,17.241935483870968,3.0,0.9274193548387096,0.21774193548387097
3027500,254.0,13.0748031496063,1.0,0.7795275590551181,0.41732283464566927
3027600,134.0,11.402985074626866,7.0,0.9328358208955224,0.5671641791044776
3027700,280.0,12.653571428571428,9.0,0.8142857142857143,0.5142857142857142
3027800,132.0,10.393939393939394,2.0,0.8181818181818182,0.6287878787878788
3027900,181.0,10.458563535911603,2.0,0.8011049723756906,0.3756906077348066
3028000,112.0,11.044642857142858,1.0,0.7678571428571429,0.5892857142857143
3028100,239.0,7.2761506276150625,7.0,0.7531380753138075,0.4811715481171548
3028200,160.0,16.0875,1.0,0.78125,0.5
3028300,139.0,8.136690647482014,6.0,0.8273381294964028,0.5827338129496403
3028400,128.0,9.65625,1.0,0.8828125,0.6171875
3028501,46.0,5.326086956521739,1.0,0.782608695652174,0.2826086956521739
3028502,4.0,16.5,0.0,0.75,0.0
3028600,100.0,13.39,1.0,0.99,0.49
3028700,155.0,9.580645161290322,2.0,0.7419354838709677,0.5612903225806452
3028800,171.0,11.52046783625731,1.0,0.8245614035087719,0.7076023391812866
3028900,221.0,8.904977375565611,4.0,0.8733031674208145,0.416289592760181
3029000,96.0,11.229166666666666,0.0,0.9166666666666666,0.59375
3029100,182.0,10.945054945054945,2.0,0.9010989010989011,0.34065934065934067
3029200,149.0,11.154362416107382,6.0,0.8523489932885906,0.7114093959731543
3029300,250.0,11.676,5.0,0.804,0.368
3029400,52.0,6.6923076923076925,2.0,0.9615384615384616,0.9038461538461539
3029500,269.0,12.092936802973977,3.0,0.9219330855018587,0.6133828996282528
3029600,171.0,8.947368421052632,7.0,0.9005847953216374,0.6783625730994152
3029700,377.0,12.76657824933687,4.0,0.9204244031830239,0.6259946949602122
3029800,233.0,8.53648068669528,7.0,0.8626609442060086,0.6995708154506438
3029900,203.0,11.226600985221674,3.0,0.812807881773399,0.3694581280788177
3030000,185.0,11.448648648648648,1.0,0.8972972972972973,0.5513513513513514
3030100,178.0,11.162921348314606,1.0,0.7528089887640449,0.48314606741573035
3030200,186.0,15.89247311827957,1.0,0.8978494623655914,0.42473118279569894
3030300,365.0,7.468493150684932,14.0,0.9452054794520548,0.7726027397260274
3030400,211.0,13.687203791469194,0.0,0.6824644549763034,0.6066350710900474
3030500,323.0,8.179566563467493,5.0,0.7523219814241486,0.5015479876160991
3030600,130.0,12.615384615384615,10.0,0.7846153846153846,0.36923076923076925
3030700,148.0,8.72972972972973,1.0,0.8243243243243243,0.6081081081081081
3030800,110.0,10.4,2.0,0.7636363636363637,0.39090909090909093
3030900,173.0,8.791907514450868,4.0,0.9075144508670521,0.7456647398843931
3031100,157.0,11.242038216560509,4.0,0.821656050955414,0.5987261146496815
3031300,186.0,12.849462365591398,3.0,0.6720430107526881,0.5752688172043011
3031400,284.0,10.950704225352112,8.0,0.7077464788732394,0.3274647887323944
3031500,236.0,9.98728813559322,3.0,0.8940677966101694,0.5932203389830508
3031701,175.0,12.251428571428571,1.0,0.8857142857142857,0.5714285714285714
3031702,267.0,11.685393258426966,0.0,0.7715355805243446,0.5880149812734082
3031900,196.0,12.474489795918368,1.0,0.8163265306122449,0.6836734693877551
3032100,246.0,10.012195121951219,7.0,0.6504065040650406,0.483739837398374
3032300,271.0,13.734317343173432,1.0,0.7638376383763837,0.5571955719557196
3032500,233.0,11.394849785407725,3.0,0.8369098712446352,0.6137339055793991
3032600,232.0,5.918103448275862,15.0,0.6508620689655172,0.7801724137931034
3032700,195.0,14.179487179487179,1.0,0.764102564102564,0.49743589743589745
3032800,235.0,8.340425531914894,23.0,0.7489361702127659,0.7319148936170212
3032900,220.0,11.709090909090909,1.0,0.9409090909090909,0.7045454545454546
3033000,118.0,5.771186440677966,5.0,0.4915254237288136,0.9915254237288136
3033100,213.0,11.985915492957746,5.0,0.8826291079812206,0.568075117370892
3033300,156.0,11.205128205128204,3.0,0.8141025641025641,0.5512820512820513
3033500,217.0,14.599078341013826,3.0,0.9447004608294931,0.6267281105990783
3033600,46.0,6.521739130434782,4.0,0.6956521739130435,0.9565217391304348
3033700,542.0,12.424354243542435,5.0,0.7416974169741697,0.7361623616236163
3033900,190.0,15.989473684210527,1.0,0.8210526315789474,0.49473684210526314
3034000,101.0,4.415841584158416,6.0,0.5742574257425742,0.9603960396039604
3034100,139.0,14.971223021582734,4.0,0.6402877697841727,0.23741007194244604
3034200,187.0,4.903743315508021,22.0,0.6951871657754011,0.786096256684492
3034300,125.0,11.368,1.0,0.832,0.76
3034500,182.0,13.351648351648352,0.0,0.8681318681318682,0.31868131868131866
3034700,162.0,7.814814814814815,2.0,0.845679012345679,0.5493827160493827
3034800,251.0,6.9760956175298805,12.0,0.6932270916334662,0.7928286852589641
3034900,196.0,13.688775510204081,6.0,0.7551020408163265,0.5510204081632653
3035000,24.0,8.208333333333334,0.0,0.875,0.7916666666666666
3035100,207.0,12.357487922705314,3.0,0.7391304347826086,0.6811594202898551
3035200,187.0,7.406417112299465,6.0,0.6577540106951871,0.9518716577540107
3035300,256.0,13.22265625,3.0,0.82421875,0.70703125
3035400,193.0,12.316062176165802,5.0,0.7357512953367875,0.9585492227979274
3035500,165.0,9.557575757575757,5.0,0.8727272727272727,0.6666666666666666
3035601,64.0,14.71875,0.0,0.71875,0.953125
3035602,178.0,9.370786516853933,3.0,0.5393258426966292,0.9101123595505618
3035700,225.0,14.462222222222222,1.0,0.7733333333333333,0.7244444444444444
3035900,246.0,9.967479674796747,8.0,0.8089430894308943,0.8170731707317073
3036001,75.0,9.066666666666666,5.0,0.6,0.5066666666666667
3036002,67.0,8.64179104477612,2.0,0.7313432835820896,0.373134328358209
3036100,158.0,10.113924050632912,1.0,0.8924050632911392,0.5569620253164557
3036200,105.0,11.085714285714285,3.0,0.6571428571428571,0.5142857142857142
3036300,308.0,7.701298701298701,7.0,0.8636363636363636,0.7467532467532467
3036400,129.0,10.674418604651162,6.0,0.7209302325581395,0.5116279069767442
3036501,151.0,9.52317880794702,2.0,0.8741721854304636,0.7417218543046358
3036502,79.0,7.822784810126582,1.0,0.8860759493670886,0.7848101265822784
3036600,105.0,10.4,9.0,0.7047619047619048,0.7142857142857143
3036700,172.0,10.424418604651162,8.0,0.7441860465116279,0.45348837209302323
3036900,331.0,8.918429003021147,5.0,0.8761329305135952,0.6918429003021148
3037000,384.0,17.236979166666668,2.0,0.828125,0.8229166666666666
3037100,288.0,9.145833333333334,2.0,0.9201388888888888,0.5138888888888888
3037300,231.0,10.112554112554113,6.0,0.8874458874458875,0.5367965367965368
3037401,290.0,14.610344827586207,4.0,0.6793103448275862,0.8482758620689655
3037402,203.0,21.798029556650246,5.0,0.7339901477832512,0.8177339901477833
3037500,143.0,8.678321678321678,3.0,0.9230769230769231,0.6223776223776224
3037700,311.0,13.7524115755627,2.0,0.8778135048231511,0.5369774919614148
3037900,248.0,9.161290322580646,2.0,0.8467741935483871,0.6411290322580645
3038100,374.0,10.622994652406417,4.0,0.7647058823529411,0.6203208556149733
3038200,13.0,12.846153846153847,1.0,0.8461538461538461,0.3076923076923077
3038300,275.0,11.850909090909092,4.0,0.9345454545454546,0.6436363636363637
3038500,225.0,11.355555555555556,4.0,0.8533333333333334,0.5422222222222223
3038600,172.0,18.906976744186046,5.0,0.8895348837209303,0.3430232558139535
3038700,184.0,11.326086956521738,3.0,0.907608695652174,0.3804347826086957
3038800,132.0,15.643939393939394,1.0,0.9242424242424242,0.49242424242424243
3038900,205.0,5.4,14.0,0.6731707317073171,0.4682926829268293
3039000,304.0,12.776315789473685,6.0,0.7203947368421053,0.7467105263157895
3039100,215.0,5.595348837209302,11.0,0.8558139534883721,0.3813953488372093
3039200,219.0,14.771689497716896,2.0,0.863013698630137,0.680365296803653
3039300,216.0,6.25462962962963,2.0,0.8333333333333334,0.6018518518518519
3039400,347.0,13.164265129682997,4.0,0.7896253602305475,0.7809798270893372
3039500,171.0,11.771929824561404,1.0,0.8713450292397661,0.2982456140350877
3039600,266.0,17.992481203007518,5.0,0.8947368421052632,0.5225563909774437
3039700,221.0,10.714932126696832,0.0,0.8461538461538461,0.3574660633484163
3039800,121.0,16.727272727272727,2.0,0.9173553719008265,0.2892561983471074
3039900,238.0,10.945378151260504,0.0,0.8361344537815126,0.3235294117647059
3040000,209.0,15.894736842105264,1.0,0.8755980861244019,0.45933014354066987
3040100,187.0,10.572192513368984,5.0,0.8770053475935828,0.49732620320855614
3040200,180.0,17.86111111111111,2.0,0.8166666666666667,0.6166666666666667
3040300,246.0,12.325203252032521,3.0,0.8780487804878049,0.4065040650406504
3040400,190.0,10.205263157894738,3.0,0.8368421052631579,0.6421052631578947
3040500,121.0,11.272727272727273,3.0,0.7851239669421488,0.3140495867768595
3040600,198.0,17.31313131313131,1.0,0.8939393939393939,0.3838383838383838
3040700,16.0,17.625,0.0,0.375,0.625
3040800,126.0,19.42063492063492,1.0,0.8809523809523809,0.29365079365079366
3040900,198.0,8.237373737373737,6.0,0.6868686868686869,0.5353535353535354
3041000,169.0,12.278106508875739,2.0,0.8047337278106509,0.4319526627218935
3041100,167.0,11.934131736526947,3.0,0.8682634730538922,0.41916167664670656
3041200,157.0,12.94267515923567,2.0,0.8471337579617835,0.5477707006369427
3041300,240.0,11.658333333333333,5.0,0.8333333333333334,0.45
3041401,230.0,19.67391304347826,1.0,0.8739130434782608,0.6043478260869565
3041402,404.0,14.46039603960396,3.0,0.806930693069307,0.801980198019802
3041500,267.0,10.955056179775282,6.0,0.6928838951310862,0.352059925093633
3041600,266.0,11.906015037593985,7.0,0.5864661654135338,0.7218045112781954
3041700,256.0,7.58984375,2.0,0.76171875,0.515625
3041800,287.0,13.473867595818815,11.0,0.627177700348432,0.6655052264808362
3041900,191.0,8.979057591623036,1.0,0.8534031413612565,0.27225130890052357
3042000,288.0,11.42013888888889,11.0,0.75,0.78125
3042100,210.0,8.504761904761905,3.0,0.7095238095238096,0.2619047619047619
3042200,423.0,14.84869976359338,5.0,0.83451536643026,0.8392434988179669
3042300,273.0,6.498168498168498,11.0,0.8205128205128205,0.4358974358974359
3042400,192.0,15.942708333333334,0.0,0.796875,0.3645833333333333
3042500,239.0,6.2426778242677825,8.0,0.8117154811715481,0.46443514644351463
3042600,121.0,16.34710743801653,0.0,0.8512396694214877,0.2892561983471074
3042700,249.0,5.437751004016064,9.0,0.7469879518072289,0.4538152610441767
3042800,191.0,14.659685863874346,1.0,0.837696335078534,0.450261780104712
3042900,299.0,7.083612040133779,18.0,0.6220735785953178,0.5117056856187291
3043000,214.0,12.663551401869158,0.0,0.7710280373831776,0.3691588785046729
3043100,291.0,7.109965635738831,17.0,0.6357388316151202,0.570446735395189
3043200,138.0,10.521739130434783,1.0,0.7898550724637681,0.5797101449275363
3043300,294.0,8.295918367346939,7.0,0.7312925170068028,0.2857142857142857
3043400,178.0,10.539325842696629,4.0,0.8089887640449438,0.5561797752808989
3043500,215.0,10.934883720930232,2.0,0.786046511627907,0.4511627906976744
3043600,166.0,13.524096385542169,3.0,0.8493975903614458,0.6204819277108434
3043700,282.0,11.343971631205674,2.0,0.875886524822695,0.574468085106383
3043800,268.0,10.044776119402986,3.0,0.8432835820895522,0.9477611940298507
3043900,250.0,12.268,0.0,0.812,0.468
3044000,420.0,12.504761904761905,4.0,0.8428571428571429,0.8666666666666667
3044100,255.0,9.196078431372548,13.0,0.5529411764705883,0.4588235294117647
3044200,291.0,12.690721649484535,4.0,0.7319587628865979,0.7697594501718213
3044300,293.0,9.156996587030717,18.0,0.8293515358361775,0.5221843003412969
3044400,324.0,12.925925925925926,3.0,0.7685185185185185,0.7962962962962963
3044500,291.0,8.487972508591065,16.0,0.5223367697594502,0.3642611683848797
3044600,145.0,12.006896551724138,1.0,0.8206896551724138,0.6
3044700,221.0,6.049773755656108,12.0,0.5882352941176471,0.6877828054298643
3044800,193.0,14.880829015544041,1.0,0.8601036269430051,0.8393782383419689
3044900,215.0,9.204651162790698,12.0,0.7627906976744186,0.7023255813953488
3045000,206.0,15.03883495145631,1.0,0.8203883495145631,0.8398058252427184
3045200,381.0,12.446194225721785,1.0,0.7217847769028871,0.7716535433070866
3045300,107.0,4.691588785046729,6.0,0.6542056074766355,0.5887850467289719
3045400,178.0,13.926966292134832,2.0,0.7191011235955056,0.6685393258426966
3045600,228.0,10.491228070175438,3.0,0.6666666666666666,0.7543859649122807
3045800,361.0,13.329639889196676,1.0,0.8393351800554016,0.8310249307479224
3046000,493.0,14.718052738336715,1.0,0.8052738336713996,0.6308316430020284
3046201,188.0,14.388297872340425,1.0,0.7553191489361702,0.7021276595744681
3046202,213.0,13.737089201877934,6.0,0.7183098591549296,0.6244131455399061
3046400,211.0,16.61137440758294,4.0,0.8625592417061612,0.3127962085308057
3046800,190.0,15.021052631578947,5.0,0.7631578947368421,0.7157894736842105
3047000,252.0,14.206349206349206,1.0,0.876984126984127,0.6388888888888888
3047200,323.0,15.48297213622291,1.0,0.9628482972136223,0.6965944272445821
3047400,286.0,16.363636363636363,2.0,0.958041958041958,0.5104895104895105
3047600,273.0,14.692307692307692,3.0,0.9230769230769231,0.6446886446886447
3047700,325.0,10.163076923076924,17.0,0.8092307692307692,0.48923076923076925
3047800,175.0,12.714285714285714,1.0,0.8057142857142857,0.6285714285714286
3048000,215.0,13.604651162790697,1.0,0.8976744186046511,0.6046511627906976
3048100,156.0,8.570512820512821,4.0,0.8205128205128205,0.6474358974358975
3048200,319.0,11.714733542319749,3.0,0.6050156739811913,0.7053291536050157
3048400,356.0,14.160112359550562,5.0,0.6882022471910112,0.7359550561797753
3048500,328.0,7.469512195121951,7.0,0.7774390243902439,0.4817073170731707
3048600,130.0,10.738461538461538,1.0,0.8846153846153846,0.7923076923076923
3048800,233.0,11.051502145922747,8.0,0.8068669527896996,0.648068669527897
3048900,8.0,8.25,0.0,1.0,0.75
3049000,381.0,11.78740157480315,3.0,0.6929133858267716,0.8451443569553806
3049100,184.0,8.744565217391305,11.0,0.7554347826086957,0.32065217391304346
3049200,164.0,13.50609756097561,2.0,0.8414634146341463,0.6402439024390244
3049300,289.0,8.965397923875432,21.0,0.8339100346020761,0.6020761245674741
3049400,368.0,12.673913043478262,1.0,0.7880434782608695,0.8016304347826086
3049500,167.0,9.365269461077844,3.0,0.8263473053892215,0.5329341317365269
3049600,270.0,12.322222222222223,4.0,0.8333333333333334,0.7444444444444445
3049700,232.0,10.297413793103448,5.0,0.853448275862069,0.646551724137931
3049800,251.0,14.613545816733067,3.0,0.8764940239043825,0.6254980079681275
3049900,233.0,9.240343347639485,5.0,0.8454935622317596,0.4721030042918455
3050000,267.0,14.820224719101123,1.0,0.9288389513108615,0.7565543071161048
3050100,251.0,9.800796812749004,4.0,0.848605577689243,0.6095617529880478
3050202,177.0,13.615819209039548,1.0,0.8757062146892656,0.6271186440677966
3050300,200.0,11.87,4.0,0.845,0.435
3050400,338.0,10.224852071005918,7.0,0.7988165680473372,0.7337278106508875
3050500,247.0,7.874493927125506,10.0,0.8178137651821862,0.38461538461538464
3050600,237.0,13.253164556962025,0.0,0.9367088607594937,0.6751054852320675
3050700,175.0,7.782857142857143,4.0,0.7885714285714286,0.32
3050801,66.0,13.393939393939394,1.0,0.8333333333333334,0.803030303030303
3050803,64.0,10.875,3.0,0.875,0.625
3050804,138.0,14.673913043478262,0.0,0.7391304347826086,0.391304347826087
3050900,238.0,8.592436974789916,13.0,0.865546218487395,0.33613445378151263
3051001,39.0,10.666666666666666,3.0,0.7435897435897436,0.8461538461538461
3051002,68.0,12.117647058823529,1.0,0.8823529411764706,0.8088235294117647
3051100,201.0,7.373134328358209,5.0,0.8557213930348259,0.5621890547263682
3051200,119.0,10.697478991596638,3.0,0.8739495798319328,0.8235294117647058
3051300,276.0,10.08695652173913,15.0,0.6739130434782609,0.5905797101449275
3051400,210.0,13.99047619047619,5.0,0.8285714285714286,0.8380952380952381
3051500,258.0,9.267441860465116,9.0,0.9496124031007752,0.6821705426356589
3051601,157.0,11.73248407643312,4.0,0.821656050955414,0.8598726114649682
3051602,95.0,8.557894736842105,2.0,0.7052631578947368,0.7789473684210526
3051700,227.0,13.066079295154186,11.0,0.920704845814978,0.8722466960352423
3051800,337.0,15.706231454005934,1.0,0.8813056379821959,0.8100890207715133
3051900,426.0,7.720657276995305,18.0,0.8333333333333334,0.6572769953051644
3052000,321.0,14.968847352024921,2.0,0.8940809968847352,0.6728971962616822
3052300,240.0,7.929166666666666,12.0,0.8666666666666667,0.6083333333333333
3052500,123.0,8.520325203252032,6.0,0.926829268292683,0.6016260162601627
3052600,352.0,16.349431818181817,1.0,0.8693181818181818,0.7102272727272727
3052700,296.0,7.753378378378378,5.0,0.8716216216216216,0.6182432432432432
3052800,377.0,17.23607427055703,1.0,0.7374005305039788,0.713527851458886
3052900,220.0,13.163636363636364,5.0,0.8136363636363636,0.29545454545454547
3053000,160.0,12.2375,3.0,0.64375,0.63125
3053100,299.0,8.010033444816054,3.0,0.903010033444816,0.32441471571906355
3053200,215.0,15.46046511627907,2.0,0.786046511627907,0.6697674418604651
3053300,327.0,15.464831804281346,1.0,0.8593272171253823,0.28134556574923547
3053400,227.0,15.634361233480176,3.0,0.6475770925110133,0.5947136563876652
3053500,275.0,12.596363636363636,1.0,0.9163636363636364,0.5781818181818181
3053700,202.0,9.762376237623762,0.0,0.905940594059406,0.21287128712871287
3053800,241.0,12.49792531120332,2.0,0.7095435684647303,0.6099585062240664
3053900,109.0,11.229357798165138,0.0,0.944954128440367,0.7706422018348624
3054200,213.0,12.873239436619718,0.0,0.7511737089201878,0.596244131455399
3054300,168.0,7.214285714285714,4.0,0.6011904761904762,0.75
3054400,280.0,14.896428571428572,3.0,0.6535714285714286,0.6785714285714286
3054500,224.0,10.147321428571429,3.0,0.9375,0.5714285714285714
3054600,277.0,12.859205776173285,8.0,0.779783393501805,0.592057761732852
3054700,200.0,10.615,2.0,0.895,0.49
3054800,289.0,14.0,7.0,0.8235294117647058,0.5916955017301038
3054900,210.0,6.738095238095238,19.0,0.8952380952380953,0.7380952380952381
3055000,223.0,13.304932735426009,1.0,0.7085201793721974,0.600896860986547
3055100,286.0,7.937062937062937,7.0,0.9545454545454546,0.6643356643356644
3055200,165.0,10.951515151515151,5.0,0.5333333333333333,0.6121212121212121
3055300,269.0,8.821561338289962,8.0,0.8736059479553904,0.6059479553903345
3055400,171.0,11.43859649122807,4.0,0.5029239766081871,0.783625730994152
3055500,243.0,5.255144032921811,24.0,0.9094650205761317,0.8065843621399177
3055600,251.0,8.01593625498008,5.0,0.8047808764940239,0.8605577689243028
3055700,217.0,6.345622119815668,13.0,0.8248847926267281,0.6082949308755761
3055800,188.0,11.696808510638299,4.0,0.7978723404255319,0.6968085106382979
3056000,219.0,15.817351598173516,2.0,0.8036529680365296,0.5616438356164384
3056100,350.0,9.131428571428572,2.0,0.8942857142857142,0.7457142857142857
3056200,225.0,18.724444444444444,1.0,0.9111111111111111,0.8488888888888889
3056300,338.0,9.751479289940828,7.0,0.8668639053254438,0.6686390532544378
3056400,285.0,15.571929824561403,3.0,0.8350877192982457,0.8385964912280702
3056500,315.0,9.434920634920635,4.0,0.8952380952380953,0.7047619047619048
3056600,222.0,17.71171171171171,0.0,0.9054054054054054,0.8333333333333334
3056800,175.0,16.708571428571428,0.0,0.7885714285714286,0.5657142857142857
3056900,135.0,8.6,2.0,0.9407407407407408,0.6814814814814815
3057000,331.0,17.078549848942597,3.0,0.6706948640483383,0.7220543806646526
3057100,316.0,10.00632911392405,6.0,0.7056962025316456,0.5474683544303798
3057200,39.0,16.743589743589745,2.0,0.7692307692307693,0.2564102564102564
3057300,233.0,9.71244635193133,5.0,0.7124463519313304,0.6137339055793991
3057400,201.0,18.691542288557216,1.0,0.9402985074626866,0.8656716417910447
3057500,284.0,9.32394366197183,5.0,0.7535211267605634,0.4154929577464789
3057600,202.0,20.925742574257427,3.0,0.9158415841584159,0.9158415841584159
3057800,197.0,14.055837563451776,6.0,0.883248730964467,0.8020304568527918
3057900,289.0,7.4809688581314875,4.0,0.7612456747404844,0.671280276816609
3058000,212.0,7.731132075471698,4.0,0.7783018867924528,0.7641509433962265
3058200,200.0,13.17,12.0,0.835,0.57
3058400,131.0,12.564885496183207,2.0,0.7480916030534351,0.7099236641221374
3058600,157.0,15.815286624203821,3.0,0.8662420382165605,0.5159235668789809
3058800,153.0,10.555555555555555,1.0,0.6862745098039216,0.7320261437908496
3058900,241.0,6.933609958506224,7.0,0.7468879668049793,0.7510373443983402
3059000,166.0,12.397590361445783,0.0,0.8192771084337349,0.6204819277108434
3059100,305.0,11.511475409836066,7.0,0.7836065573770492,0.5016393442622951
3059200,257.0,15.929961089494164,1.0,0.8638132295719845,0.5252918287937743
